store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area,mall_name,mall_country,total_mall_area,block_id,external_mall_id,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data,average_dwell_time,median_dwell_time
store_166,11262,64,29/10/2020,,Food & Beverage Services,Fast Meal,American & Burgers,4062965.0,1063657.0,86.0,mall_64,USA,33321.0,6544.0,26.0,-23631.0,16943.0,7182.0,15451.0,71756.0,1419.0,14468.0,41657.0,247703.08,1491.85,8870.91,541541,3220140,363,1306.7952281181854,780.0
store_294,11264,64,14/12/2020,,Fashion apparel,Lingerie & Underwear,Men underwear,3262241.0,235014.0,1.0,mall_64,USA,33321.0,6464.0,26.0,-22546.0,52472.0,6884.0,5494.0,15534.0,3507.0,65803.0,3987.23,317615.62,142.79,11374.66,51834,4129003,363,511.6288687299893,240.0
store_139,11265,64,14/12/2020,,Fashion apparel,Lingerie & Underwear,Socks & Pantyhose,2652245.0,925693.0,393.0,mall_64,USA,33321.0,6462.0,26.0,-55685.0,29539.0,6782.0,6495.0,81778.0,1913.0,88779.0,8647.77,317343.0,309.7,11364.9,112421,4125459,363,520.8966333953646,240.0
store_2585,11267,64,11/03/2021,,Fashion apparel,Family Fashion,Family Fashion,352620.0,509150.0,432.0,mall_64,USA,33321.0,6522.0,26.0,-100287.0,36022.0,919.0,11455.0,47304.0,9768.0,94996.0,26312.92,613415.31,942.34,21968.04,342068,7974399,363,520.0291987703073,360.0
store_1997,11268,64,11/03/2021,,Fashion apparel,Family Fashion,Family Fashion,1303552.0,218002.0,50.0,mall_64,USA,33321.0,6521.0,26.0,-111386.0,33299.0,4357.0,2007.0,49848.0,12163.0,91537.0,10111.62,611820.62,362.12,21910.93,131451,7953668,363,672.666874731791,300.0
store_172,11269,64,11/03/2021,22/06/2024,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,3979465.0,394783.0,410.0,mall_64,USA,33321.0,6515.0,26.0,-103916.0,51173.0,117.0,12094.0,6331.0,1761.0,18387.0,2756.0,531797.57,103.72,20013.89,19292,3722583,186,629.9929261966518,180.0
store_172,11269,64,11/03/2021,22/06/2024,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,3979465.0,394783.0,410.0,mall_64,USA,33321.0,6515.0,26.0,-103916.0,51173.0,117.0,12094.0,6331.0,1761.0,18387.0,1962.5,470615.0,115.44,27683.24,3925,941230,34,629.9929261966518,180.0
store_3807,11272,64,18/03/2021,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,5890038.0,471388.0,460.0,mall_64,USA,33321.0,6452.0,26.0,-8256.0,81228.0,2556.0,14913.0,41799.0,11576.0,26690.0,1762.15,228240.85,63.11,8173.91,22908,2967131,363,729.6474997072256,420.0
store_1716,11273,64,23/03/2021,,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,7020225.0,587842.0,487.0,mall_64,USA,33321.0,6517.0,26.0,-46631.0,13215.0,12318.0,6726.0,13339.0,9773.0,76874.0,4146.46,308988.0,148.5,11065.69,53904,4016844,363,933.1295417692633,480.0
store_287,11274,64,26/04/2021,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,9765255.0,314370.0,179.0,mall_64,USA,33321.0,6523.0,26.0,-38918.0,68372.0,8720.0,10985.0,5747.0,2664.0,119991.0,97810.31,612120.0,3502.85,21921.65,1271534,7957560,363,801.7138415313208,420.0
store_995,11275,64,26/04/2021,,Fashion apparel,Family Fashion,Family Fashion,974316.0,351976.0,108.0,mall_64,USA,33321.0,6520.0,26.0,-100493.0,98262.0,5800.0,13152.0,76653.0,7222.0,36817.0,46928.69,613286.23,1680.64,21963.42,610073,7972721,363,617.061967707594,420.0
store_416,11276,64,26/04/2021,,Culture & Media & Technology,Electronics and household appliances,Monobrand electronics,8632300.0,495961.0,399.0,mall_64,USA,33321.0,6524.0,26.0,-80260.0,68337.0,663.0,7727.0,53016.0,4557.0,33921.0,12451.54,612655.69,445.92,21940.84,161870,7964524,363,413.7368322207236,180.0
store_4123,11277,64,26/04/2021,,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,6109603.0,316016.0,200.0,mall_64,USA,33321.0,6530.0,26.0,-71789.0,53503.0,5605.0,10560.0,4695.0,8406.0,80191.0,5593.62,247706.69,200.32,8871.04,72717,3220187,363,3150.383886255924,3360.0
store_4124,11278,64,29/04/2021,30/09/2023,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,9494515.0,392014.0,462.0,mall_64,USA,33321.0,6518.0,26.0,-79503.0,18603.0,13397.0,4392.0,63091.0,1383.0,30547.0,1702.23,309015.23,60.96,11066.66,22129,4017198,363,2348.954898157129,2340.0
store_4147,11344,64,04/12/2023,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,785925.0,1173975.0,216.0,mall_64,USA,33321.0,6518.0,26.0,-6077.0,37222.0,7763.0,3197.0,21939.0,5133.0,73482.0,1702.23,309015.23,60.96,11066.66,22129,4017198,363,2348.954898157129,2340.0
store_4126,11280,64,12/05/2021,,Food & Beverage Services,Service to table restaurants,Mediterranean and Oriental - Service to table restaurants,6977635.0,302188.0,435.0,mall_64,USA,33321.0,6529.0,26.0,-14479.0,23707.0,9666.0,8656.0,29880.0,2035.0,5465.0,8874.69,247324.31,317.83,8857.34,115371,3215216,363,2506.8313491510303,2640.0
store_3838,11281,64,29/04/2021,,Food & Beverage Services,Service to table restaurants,Mediterranean and Oriental - Service to table restaurants,9169031.0,686019.0,382.0,mall_64,USA,33321.0,6516.0,26.0,-42874.0,1402.0,10260.0,5660.0,60214.0,1556.0,10197.0,7621.69,408475.08,272.95,14628.58,99082,5310176,363,3304.7173949721614,3540.0
store_4127,11282,64,29/04/2021,,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,8549870.0,640110.0,282.0,mall_64,USA,33321.0,6519.0,26.0,-108302.0,57494.0,7313.0,4681.0,78056.0,3801.0,102985.0,8255.77,247299.54,295.66,8856.46,107325,3214894,363,2363.084408062399,2340.0
store_4128,11284,64,29/05/2021,,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,4162694.0,464359.0,263.0,mall_64,USA,33321.0,6532.0,26.0,-6406.0,40955.0,11871.0,13759.0,33975.0,12530.0,56435.0,12117.0,247697.15,433.94,8870.7,157521,3220063,363,2771.150240689131,1680.0
store_4129,11285,64,17/06/2021,,Food & Beverage Services,Fast Meal,Local Kitchen,2648261.0,1231339.0,468.0,mall_64,USA,33321.0,6506.0,26.0,-21948.0,34466.0,12129.0,13879.0,17719.0,3858.0,56827.0,15278.08,405594.31,547.15,14525.42,198615,5272726,363,2335.723797780518,2460.0
store_3968,11287,64,29/07/2021,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,5748636.0,1096868.0,54.0,mall_64,USA,33321.0,6384.0,26.0,-121824.0,75490.0,12855.0,14130.0,17037.0,15508.0,12751.0,2921.54,351809.31,104.63,12599.23,37980,4573521,363,423.5642109130994,300.0
store_3870,11288,64,29/07/2021,,Bags & Footwear & Accessories,Footwear,Family footwear,6517752.0,639073.0,481.0,mall_64,USA,33321.0,6420.0,26.0,-31785.0,65891.0,1268.0,14840.0,8884.0,7020.0,37244.0,10321.54,667794.46,369.64,23915.5,134180,8681328,363,349.9637773383197,120.0
store_193,11290,64,14/08/2021,,Fashion apparel,Matern./Childr. Fash.,Children fashion,8341671.0,1042901.0,372.0,mall_64,USA,33321.0,6417.0,26.0,-109332.0,52160.0,12494.0,4633.0,34283.0,1586.0,61249.0,19104.08,1215593.31,684.17,43533.64,248353,15802713,363,462.53610974249926,240.0
store_3983,11291,64,18/09/2021,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,10022963.0,793242.0,505.0,mall_64,USA,33321.0,6527.0,26.0,-25584.0,63240.0,6417.0,9807.0,28058.0,11419.0,85697.0,54804.38,384671.15,1962.69,13776.1,712457,5000725,363,435.37227384333926,300.0
store_279,11292,64,30/09/2021,,Fashion apparel,Family Fashion,Family Fashion,914885.0,445927.0,137.0,mall_64,USA,33321.0,6514.0,26.0,-74871.0,46454.0,5780.0,2441.0,11601.0,14505.0,121231.0,4696.77,819997.23,168.2,29366.29,61058,10659964,363,282.00279589934763,120.0
store_3927,11294,64,08/10/2021,,Food Stores & Mass Merchandise,Grocery,Grocery,5250970.0,791421.0,360.0,mall_64,USA,33321.0,6492.0,26.0,-119576.0,43550.0,3354.0,7129.0,12234.0,15608.0,99006.0,15558.77,577748.92,557.2,20690.73,202264,7510736,363,594.9143859325242,360.0
store_3931,11295,64,09/10/2021,,Fashion apparel,Matern./Childr. Fash.,Children fashion,7311829.0,710785.0,81.0,mall_64,USA,33321.0,6573.0,26.0,-14522.0,14638.0,13210.0,6763.0,77879.0,16433.0,108960.0,6226.77,598519.62,223.0,21434.59,80948,7780755,363,397.5531654852114,240.0
store_673,11296,64,25/11/2021,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,7420063.0,257775.0,341.0,mall_64,USA,33321.0,6566.0,26.0,-13322.0,3130.0,1408.0,2664.0,8783.0,10181.0,76597.0,29214.77,588995.38,1046.26,21093.5,379792,7656940,363,310.4709250883431,180.0
store_3913,11297,64,09/12/2021,,Gifts,Themed Gift,Themed gift,5082823.0,634149.0,333.0,mall_64,USA,33321.0,6459.0,26.0,-35716.0,18577.0,11987.0,7862.0,46944.0,4214.0,91929.0,28388.31,317429.23,1016.66,11367.99,369048,4126580,363,553.9761018019218,420.0
store_1093,11298,64,15/12/2021,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,2927404.0,482647.0,102.0,mall_64,USA,33321.0,6454.0,26.0,-115704.0,33205.0,7423.0,2471.0,51516.0,11795.0,79793.0,15959.46,810806.23,571.55,29037.14,207473,10540481,363,494.62316331700725,360.0
store_4131,11299,64,16/12/2021,,Gifts,Themed Gift,Themed gift,1580317.0,739660.0,474.0,mall_64,USA,33321.0,6455.0,26.0,-6916.0,9569.0,8955.0,6858.0,35905.0,6066.0,40246.0,16906.77,811662.92,605.48,29067.82,219788,10551618,363,413.0352784261421,180.0
store_4132,11300,64,04/03/2022,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,1815322.0,1104044.0,491.0,mall_64,USA,33321.0,6445.0,26.0,-36658.0,52526.0,4887.0,3607.0,36928.0,6869.0,58988.0,16092.38,228412.69,576.31,8180.07,209201,2969365,363,845.9647707408901,660.0
store_4117,11301,64,02/05/2022,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",9870564.0,138035.0,432.0,mall_64,USA,33321.0,6495.0,26.0,-94316.0,19760.0,521.0,15558.0,41620.0,9780.0,21906.0,4521.0,577069.38,161.91,20666.4,58773,7501902,363,518.8895047110394,240.0
store_78,11302,64,28/05/2022,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",9684176.0,1004097.0,178.0,mall_64,USA,33321.0,6569.0,26.0,-20557.0,98037.0,450.0,7506.0,17670.0,10232.0,42908.0,9714.38,589503.69,347.9,21111.7,126287,7663548,363,387.10043196544274,240.0
store_975,11303,64,03/06/2022,,Fashion apparel,Women's Fashion,Women's Fashion,3804098.0,509172.0,389.0,mall_64,USA,33321.0,6508.0,26.0,-55178.0,28430.0,2598.0,6751.0,61211.0,14555.0,6641.0,10054.0,818389.92,360.06,29308.73,130702,10639069,363,271.75918095615094,120.0
store_193,11304,64,23/06/2022,,Fashion apparel,Women's Fashion,Women's Fashion,4464732.0,1108555.0,276.0,mall_64,USA,33321.0,6386.0,26.0,-113022.0,7883.0,11392.0,10857.0,65839.0,5332.0,64454.0,16313.31,352052.31,584.22,12607.93,212073,4576680,363,854.737324417589,360.0
store_4133,11305,64,10/07/2022,15/03/2024,Food & Beverage Services,Fast Meal,Fish & Seaproducts,4567889.0,530588.0,44.0,mall_64,USA,33321.0,6498.0,26.0,-121512.0,16328.0,6498.0,7695.0,80320.0,6666.0,16199.0,2646.25,250337.75,121.67,11509.78,10585,1001351,87,2487.5417719958077,2700.0
store_4133,11305,64,10/07/2022,15/03/2024,Food & Beverage Services,Fast Meal,Fish & Seaproducts,4567889.0,530588.0,44.0,mall_64,USA,33321.0,6498.0,26.0,-121512.0,16328.0,6498.0,7695.0,80320.0,6666.0,16199.0,7505.0,386851.17,272.91,14067.32,45030,2321107,165,2487.5417719958077,2700.0
store_4048,11356,64,05/07/2024,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,3258434.0,943129.0,450.0,mall_64,USA,33321.0,6498.0,26.0,-92570.0,97603.0,2270.0,12848.0,75633.0,12658.0,77689.0,2646.25,250337.75,121.67,11509.78,10585,1001351,87,2487.5417719958077,2700.0
store_4048,11356,64,05/07/2024,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,3258434.0,943129.0,450.0,mall_64,USA,33321.0,6498.0,26.0,-92570.0,97603.0,2270.0,12848.0,75633.0,12658.0,77689.0,7505.0,386851.17,272.91,14067.32,45030,2321107,165,2487.5417719958077,2700.0
store_132,11306,64,14/07/2022,,Fashion apparel,Family Fashion,Family Fashion,3324240.0,1196893.0,265.0,mall_64,USA,33321.0,6382.0,26.0,-20859.0,12918.0,765.0,2920.0,35680.0,3421.0,77436.0,12554.38,630642.15,449.61,22584.98,163207,8198348,363,309.8257973613424,180.0
store_3854,11308,64,10/08/2022,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,7316270.0,935929.0,276.0,mall_64,USA,33321.0,6378.0,26.0,-51780.0,75933.0,3857.0,4016.0,39868.0,1572.0,44437.0,63483.77,623997.92,2273.52,22347.03,825289,8111973,363,666.6146100526133,480.0
store_4134,11309,64,06/10/2022,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,6493327.0,1184768.0,440.0,mall_64,USA,33321.0,6413.0,26.0,-36004.0,30816.0,2911.0,7671.0,73041.0,7130.0,75339.0,26126.69,1215878.77,935.67,43543.87,339647,15806424,363,324.67777574720475,240.0
store_98,11312,64,15/12/2022,,Fashion apparel,Family Fashion,Family Fashion,5519862.0,1072202.0,410.0,mall_64,USA,33321.0,6562.0,26.0,-105508.0,18731.0,2707.0,5929.0,17869.0,759.0,75912.0,117913.92,528629.38,4222.81,18931.63,1532881,6872182,363,614.4357100411338,420.0
store_4136,11313,64,01/02/2023,,Home,Furniture & Interior Design,General home furniture,5851378.0,721728.0,120.0,mall_64,USA,33321.0,6394.0,26.0,-109795.0,64182.0,8797.0,14101.0,76757.0,4275.0,40406.0,3089.31,727001.0,110.64,26035.85,40161,9451013,363,488.4972765139378,180.0
store_4012,11314,64,16/02/2023,,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,6432673.0,999086.0,418.0,mall_64,USA,33321.0,6499.0,26.0,-91636.0,99501.0,13515.0,10290.0,36704.0,527.0,99901.0,8636.92,405246.38,309.31,14512.96,112280,5268203,363,2588.6459254021565,2760.0
store_4113,11317,64,04/03/2023,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,7768644.0,897796.0,30.0,mall_64,USA,33321.0,6461.0,26.0,-31903.0,9691.0,6642.0,6820.0,47752.0,12721.0,123041.0,2387.69,317370.23,85.51,11365.88,31040,4125813,363,340.4115571980514,240.0
store_3916,11318,64,09/03/2023,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,7593312.0,1244365.0,458.0,mall_64,USA,33321.0,6421.0,26.0,-88677.0,77754.0,4823.0,6054.0,78255.0,8416.0,52083.0,3174.62,668201.54,113.69,23930.08,41270,8686620,363,382.8485936564931,240.0
store_3951,11319,64,16/03/2023,,Gifts,Cards & Gadgets,Cards & Gadgets,6323442.0,951635.0,27.0,mall_64,USA,33321.0,6493.0,26.0,-83450.0,46036.0,8428.0,14359.0,65884.0,9122.0,42922.0,34272.54,577719.85,1227.39,20689.69,445543,7510358,363,473.11040297680313,360.0
store_664,11320,64,24/03/2023,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,9617175.0,218127.0,224.0,mall_64,USA,33321.0,6376.0,26.0,-91418.0,15582.0,895.0,1847.0,55489.0,4604.0,67361.0,8597.62,351812.54,307.9,12599.35,111769,4573563,363,303.4696772668164,180.0
store_4139,11321,64,01/04/2023,,Food & Beverage Services,Service to table restaurants,Mediterranean and Oriental - Service to table restaurants,4618024.0,242563.0,281.0,mall_64,USA,33321.0,6486.0,26.0,-52626.0,9731.0,3988.0,6336.0,75162.0,6843.0,112590.0,6483.31,155735.77,234.12,5623.79,84283,2024565,360,2550.402885110768,2580.0
store_4140,11322,64,01/04/2023,,Fashion apparel,Family Fashion,Family Fashion,8875190.0,1114641.0,275.0,mall_64,USA,33321.0,6528.0,26.0,-93324.0,12307.0,8180.0,10595.0,13338.0,15463.0,106096.0,11309.38,384246.08,405.02,13760.88,147022,4995199,363,245.1069732251692,120.0
store_63,11323,64,01/04/2023,,Fashion apparel,Family Fashion,Family Fashion,5944439.0,747915.0,100.0,mall_64,USA,33321.0,6501.0,26.0,-51655.0,35331.0,12917.0,10991.0,18782.0,1923.0,6091.0,171938.08,760111.23,6157.56,27221.61,2235195,9881446,363,949.3615192266136,600.0
store_1038,11324,64,17/04/2023,,Health & Beauty,Hair & Body,Hairdressers,1950157.0,987962.0,298.0,mall_64,USA,33321.0,6449.0,26.0,-3618.0,67471.0,2767.0,7363.0,61339.0,7690.0,42941.0,1738.54,228224.0,62.26,8173.31,22601,2966912,363,1949.984575835476,1380.0
store_3860,11325,64,14/04/2023,,Bags & Footwear & Accessories,Accessories,"Ties, Scarfs, Hats, Belts, Gloves ...",5128823.0,692044.0,8.0,mall_64,USA,33321.0,6494.0,26.0,-15408.0,80894.0,13888.0,2588.0,62280.0,1333.0,26019.0,19088.85,577664.46,683.62,20687.71,248155,7509638,363,304.0535900773952,180.0
store_63,11326,64,25/05/2023,,Fashion apparel,Men's Fashion,Men's Fashion,6239290.0,697534.0,291.0,mall_64,USA,33321.0,6503.0,26.0,-105282.0,2047.0,3850.0,14113.0,59981.0,13652.0,33189.0,48831.77,389813.0,1748.8,13960.25,634813,5067569,363,842.0770164424786,420.0
store_689,11327,64,05/10/2022,,Fashion apparel,Women's Fashion,Women's Fashion,6910299.0,992601.0,197.0,mall_64,USA,33321.0,6389.0,26.0,-68808.0,7724.0,13699.0,14450.0,70266.0,6205.0,35957.0,102187.54,630887.62,3659.61,22593.77,1328438,8201539,363,801.0295987889571,480.0
store_4141,11328,64,10/06/2023,,Entertainment,Entertainment,VR & E-Sports,7249212.0,576962.0,270.0,mall_64,USA,33321.0,6441.0,26.0,-45281.0,68499.0,3281.0,4746.0,64629.0,2423.0,95768.0,2020.69,267773.54,72.37,9589.69,26269,3481056,363,1069.9661246612466,300.0
store_4142,11329,64,15/06/2023,,Entertainment,Entertainment,Cinemas,9549752.0,1228040.0,416.0,mall_64,USA,33321.0,6577.0,26.0,-39819.0,52524.0,8553.0,10086.0,47728.0,1213.0,104888.0,47497.62,309024.54,1701.02,11066.99,617469,4017319,363,3304.226018078213,1680.0
store_4052,11330,64,07/07/2023,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,6513908.0,887312.0,377.0,mall_64,USA,33321.0,6472.0,26.0,-7591.0,2026.0,4211.0,8860.0,71797.0,6005.0,89667.0,5003.31,352089.0,179.18,12609.25,65043,4577157,363,325.7306677879286,180.0
store_2029,11331,64,07/07/2023,,Fashion apparel,Men's Fashion,Men's Fashion,7441733.0,1220410.0,49.0,mall_64,USA,33321.0,6473.0,26.0,-108214.0,19044.0,670.0,12162.0,6658.0,3050.0,49770.0,4991.92,351374.0,178.77,12583.64,64895,4567862,363,546.9310107724043,240.0
store_3825,11333,64,20/10/2023,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",2527829.0,207167.0,114.0,mall_64,USA,33321.0,6540.0,26.0,-90659.0,19655.0,628.0,14728.0,65224.0,14466.0,70735.0,1824.46,452564.92,65.34,16207.56,23718,5883344,363,1729.6088502568157,1140.0
store_4071,11334,64,22/09/2023,,Fashion apparel,Matern./Childr. Fash.,Children fashion,3125776.0,190321.0,162.0,mall_64,USA,33321.0,6553.0,26.0,-45040.0,75312.0,49.0,12080.0,73134.0,903.0,1991.0,3188.69,523872.85,114.2,18761.29,41453,6810347,363,984.3912524850896,300.0
store_39,11346,64,15/02/2024,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,9911633.0,611748.0,93.0,mall_64,USA,33321.0,6427.0,26.0,-22374.0,51742.0,12514.0,5451.0,41081.0,612.0,69322.0,10354.27,656397.73,372.21,23596.0,113897,7220375,306,516.5998782385172,300.0
store_4001,11355,64,27/06/2024,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",455615.0,399853.0,11.0,mall_64,USA,33321.0,6497.0,26.0,-40159.0,68184.0,10415.0,12324.0,17510.0,2403.0,55641.0,7351.14,363642.71,297.45,14713.87,51458,2545499,173,469.2968550242904,120.0
store_3671,11359,64,12/07/2024,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,5612663.0,1330554.0,52.0,mall_64,USA,33321.0,6555.0,26.0,-80661.0,5000.0,9213.0,6325.0,81831.0,6747.0,65030.0,2451.83,277688.33,93.11,10545.13,14711,1666130,158,450.9846827133479,240.0
store_3906,11363,61,01/01/2007,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,8642116.0,1122294.0,385.0,mall_61,USA,39766.0,6336.0,25.0,-73164.0,21433.0,7062.0,9513.0,50174.0,9730.0,121767.0,19202.62,267372.15,682.06,9496.83,249634,3475838,366,3231.0269521461896,3360.0
store_3843,11364,61,01/01/2007,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,6308336.0,768025.0,323.0,mall_61,USA,39766.0,6333.0,25.0,-7416.0,14981.0,9507.0,5433.0,9981.0,5509.0,62398.0,8330.85,267319.15,295.9,9494.94,108301,3475149,366,2935.153239363766,2820.0
store_3908,11365,61,01/01/2007,25/06/2024,Food & Beverage Services,Service to table restaurants,Italian - Service to table restaurants,5318333.0,317016.0,250.0,mall_61,USA,39766.0,6369.0,25.0,-46148.0,29863.0,13199.0,8625.0,49537.0,540.0,37861.0,16804.45,248457.18,641.84,9489.68,184849,2733029,288,3486.198347107438,3240.0
store_3908,11591,61,12/09/2024,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,5396956.0,962669.0,228.0,mall_61,USA,39766.0,6369.0,25.0,-111319.0,76638.0,5255.0,13989.0,63837.0,15662.0,7514.0,16804.45,248457.18,641.84,9489.68,184849,2733029,288,3486.198347107438,3240.0
store_3908,11365,61,01/01/2007,25/06/2024,Food & Beverage Services,Service to table restaurants,Italian - Service to table restaurants,5318333.0,317016.0,250.0,mall_61,USA,39766.0,6335.0,25.0,-46148.0,29863.0,13199.0,8625.0,49537.0,540.0,37861.0,3607.0,248670.18,137.77,9497.82,39677,2735372,288,3774.1413798948975,3780.0
store_3908,11591,61,12/09/2024,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,5396956.0,962669.0,228.0,mall_61,USA,39766.0,6335.0,25.0,-111319.0,76638.0,5255.0,13989.0,63837.0,15662.0,7514.0,3607.0,248670.18,137.77,9497.82,39677,2735372,288,3774.1413798948975,3780.0
store_3972,11366,61,01/01/2007,,Food & Beverage Services,Fast Meal,Cafeterias,3184675.0,840209.0,75.0,mall_61,USA,39766.0,6268.0,25.0,-11538.0,17293.0,7088.0,7984.0,8947.0,3026.0,82071.0,5314.54,195950.08,188.77,6959.98,69089,2547351,366,2055.3088769683336,1500.0
store_3972,11366,61,01/01/2007,,Food & Beverage Services,Fast Meal,Cafeterias,3184675.0,840209.0,75.0,mall_61,USA,39766.0,6246.0,25.0,-11538.0,17293.0,7088.0,7984.0,8947.0,3026.0,82071.0,31877.0,450949.54,1132.24,16017.33,414401,5862344,366,1718.6962800657338,1320.0
